timestamp, system, entity , value (ntu)
1622107729.318, lauv-roald, SmartX, 2.600
1622107729.818, lauv-roald, SmartX, 2.400
1622107730.318, lauv-roald, SmartX, 2.200
1622107730.817, lauv-roald, SmartX, 2.600
1622107731.317, lauv-roald, SmartX, 2.600
1622107731.817, lauv-roald, SmartX, 2.200
1622107732.317, lauv-roald, SmartX, 2.400
1622107732.817, lauv-roald, SmartX, 2.200
1622107733.317, lauv-roald, SmartX, 2.400
1622107733.817, lauv-roald, SmartX, 2.800
1622107734.317, lauv-roald, SmartX, 2.400
1622107734.817, lauv-roald, SmartX, 2.200
1622107735.317, lauv-roald, SmartX, 2.400
1622107735.817, lauv-roald, SmartX, 2.800
1622107736.317, lauv-roald, SmartX, 2.400
1622107736.817, lauv-roald, SmartX, 2.400
1622107737.317, lauv-roald, SmartX, 2.600
1622107737.817, lauv-roald, SmartX, 2.800
1622107738.317, lauv-roald, SmartX, 2.400
1622107738.817, lauv-roald, SmartX, 2.600
1622107739.317, lauv-roald, SmartX, 3.800
1622107739.817, lauv-roald, SmartX, 2.400
1622107740.317, lauv-roald, SmartX, 2.400
1622107740.817, lauv-roald, SmartX, 2.600
1622107741.317, lauv-roald, SmartX, 2.600
1622107741.817, lauv-roald, SmartX, 3.200
1622107742.317, lauv-roald, SmartX, 2.400
1622107742.817, lauv-roald, SmartX, 2.600
1622107743.317, lauv-roald, SmartX, 2.400
1622107743.817, lauv-roald, SmartX, 2.600
1622107744.317, lauv-roald, SmartX, 2.400
1622107744.817, lauv-roald, SmartX, 2.400
1622107745.317, lauv-roald, SmartX, 2.400
1622107745.816, lauv-roald, SmartX, 3.600
1622107746.316, lauv-roald, SmartX, 2.400
1622107746.816, lauv-roald, SmartX, 2.600
1622107747.316, lauv-roald, SmartX, 2.600
1622107747.816, lauv-roald, SmartX, 2.800
1622107748.316, lauv-roald, SmartX, 2.400
1622107748.816, lauv-roald, SmartX, 2.800
1622107749.316, lauv-roald, SmartX, 2.400
1622107749.816, lauv-roald, SmartX, 3.200
1622107750.316, lauv-roald, SmartX, 2.800
1622107750.816, lauv-roald, SmartX, 3.000
1622107751.316, lauv-roald, SmartX, 2.600
1622107751.816, lauv-roald, SmartX, 3.400
1622107752.316, lauv-roald, SmartX, 2.400
1622107752.816, lauv-roald, SmartX, 3.000
1622107753.316, lauv-roald, SmartX, 2.600
1622107753.816, lauv-roald, SmartX, 2.600
1622107754.316, lauv-roald, SmartX, 2.600
1622107754.816, lauv-roald, SmartX, 2.600
1622107755.316, lauv-roald, SmartX, 3.000
1622107755.816, lauv-roald, SmartX, 2.800
1622107756.316, lauv-roald, SmartX, 2.400
1622107756.816, lauv-roald, SmartX, 2.600
1622107757.316, lauv-roald, SmartX, 2.800
1622107757.816, lauv-roald, SmartX, 2.400
1622107758.316, lauv-roald, SmartX, 3.000
1622107758.816, lauv-roald, SmartX, 2.400
1622107759.315, lauv-roald, SmartX, 2.400
1622107759.816, lauv-roald, SmartX, 2.600
1622107760.316, lauv-roald, SmartX, 2.600
1622107760.816, lauv-roald, SmartX, 2.600
1622107761.315, lauv-roald, SmartX, 2.200
1622107761.816, lauv-roald, SmartX, 2.400
1622107762.315, lauv-roald, SmartX, 2.400
1622107762.815, lauv-roald, SmartX, 2.400
1622107763.315, lauv-roald, SmartX, 2.600
1622107763.815, lauv-roald, SmartX, 2.600
1622107764.316, lauv-roald, SmartX, 2.600
1622107764.815, lauv-roald, SmartX, 2.600
1622107765.315, lauv-roald, SmartX, 2.400
1622107765.815, lauv-roald, SmartX, 2.400
1622107766.315, lauv-roald, SmartX, 2.600
1622107766.815, lauv-roald, SmartX, 2.800
1622107767.315, lauv-roald, SmartX, 2.400
1622107767.815, lauv-roald, SmartX, 2.600
1622107768.315, lauv-roald, SmartX, 2.600
1622107768.815, lauv-roald, SmartX, 2.400
1622107769.315, lauv-roald, SmartX, 2.600
1622107769.815, lauv-roald, SmartX, 2.400
1622107770.315, lauv-roald, SmartX, 2.800
1622107770.815, lauv-roald, SmartX, 2.800
1622107771.315, lauv-roald, SmartX, 2.600
1622107771.815, lauv-roald, SmartX, 2.200
1622107772.315, lauv-roald, SmartX, 2.400
1622107772.815, lauv-roald, SmartX, 2.600
1622107773.315, lauv-roald, SmartX, 2.800
1622107773.815, lauv-roald, SmartX, 2.400
1622107774.315, lauv-roald, SmartX, 2.800
1622107774.814, lauv-roald, SmartX, 2.400
1622107775.315, lauv-roald, SmartX, 2.400
1622107775.815, lauv-roald, SmartX, 2.600
1622107776.314, lauv-roald, SmartX, 2.600
1622107776.814, lauv-roald, SmartX, 2.600
1622107777.314, lauv-roald, SmartX, 2.400
1622107777.814, lauv-roald, SmartX, 2.600
1622107778.314, lauv-roald, SmartX, 2.400
1622107778.814, lauv-roald, SmartX, 2.600
1622107779.314, lauv-roald, SmartX, 2.400
1622107779.814, lauv-roald, SmartX, 2.400
1622107780.314, lauv-roald, SmartX, 2.400
1622107780.814, lauv-roald, SmartX, 2.400
1622107781.314, lauv-roald, SmartX, 2.400
1622107781.814, lauv-roald, SmartX, 2.400
1622107782.314, lauv-roald, SmartX, 2.400
1622107782.814, lauv-roald, SmartX, 2.400
1622107783.314, lauv-roald, SmartX, 2.400
1622107783.814, lauv-roald, SmartX, 2.600
1622107784.314, lauv-roald, SmartX, 2.400
1622107784.814, lauv-roald, SmartX, 2.400
1622107785.314, lauv-roald, SmartX, 2.400
1622107785.814, lauv-roald, SmartX, 2.400
1622107786.314, lauv-roald, SmartX, 2.400
1622107786.814, lauv-roald, SmartX, 2.200
1622107787.314, lauv-roald, SmartX, 2.600
1622107787.814, lauv-roald, SmartX, 2.600
1622107788.314, lauv-roald, SmartX, 2.400
1622107788.814, lauv-roald, SmartX, 2.200
1622107789.314, lauv-roald, SmartX, 2.600
1622107789.814, lauv-roald, SmartX, 2.600
1622107790.313, lauv-roald, SmartX, 2.400
1622107790.813, lauv-roald, SmartX, 2.600
1622107791.313, lauv-roald, SmartX, 2.600
1622107791.813, lauv-roald, SmartX, 2.200
1622107792.313, lauv-roald, SmartX, 2.600
1622107792.813, lauv-roald, SmartX, 2.600
1622107793.313, lauv-roald, SmartX, 2.600
1622107793.813, lauv-roald, SmartX, 3.200
1622107794.313, lauv-roald, SmartX, 2.400
1622107794.813, lauv-roald, SmartX, 2.200
1622107795.313, lauv-roald, SmartX, 2.600
1622107795.813, lauv-roald, SmartX, 2.000
1622107796.313, lauv-roald, SmartX, 2.200
1622107796.813, lauv-roald, SmartX, 2.400
1622107797.313, lauv-roald, SmartX, 2.800
1622107797.813, lauv-roald, SmartX, 2.400
1622107798.313, lauv-roald, SmartX, 2.400
1622107798.813, lauv-roald, SmartX, 2.400
1622107799.313, lauv-roald, SmartX, 2.400
1622107799.813, lauv-roald, SmartX, 2.200
1622107800.313, lauv-roald, SmartX, 2.200
1622107800.813, lauv-roald, SmartX, 2.400
1622107801.313, lauv-roald, SmartX, 2.600
1622107801.813, lauv-roald, SmartX, 2.400
1622107802.313, lauv-roald, SmartX, 2.800
1622107802.813, lauv-roald, SmartX, 2.400
1622107803.313, lauv-roald, SmartX, 2.800
1622107803.813, lauv-roald, SmartX, 2.600
1622107804.313, lauv-roald, SmartX, 2.400
1622107804.812, lauv-roald, SmartX, 2.200
1622107805.313, lauv-roald, SmartX, 2.800
1622107805.813, lauv-roald, SmartX, 2.600
1622107806.313, lauv-roald, SmartX, 2.600
1622107806.813, lauv-roald, SmartX, 2.200
1622107807.312, lauv-roald, SmartX, 2.200
1622107807.812, lauv-roald, SmartX, 2.000
1622107808.312, lauv-roald, SmartX, 2.200
1622107808.812, lauv-roald, SmartX, 2.200
1622107809.312, lauv-roald, SmartX, 2.600
1622107809.812, lauv-roald, SmartX, 2.200
1622107810.312, lauv-roald, SmartX, 2.400
1622107810.812, lauv-roald, SmartX, 2.200
1622107811.312, lauv-roald, SmartX, 2.200
1622107811.812, lauv-roald, SmartX, 2.200
1622107812.312, lauv-roald, SmartX, 2.600
1622107812.812, lauv-roald, SmartX, 2.600
1622107813.312, lauv-roald, SmartX, 2.400
1622107813.812, lauv-roald, SmartX, 3.000
1622107814.312, lauv-roald, SmartX, 2.800
1622107814.812, lauv-roald, SmartX, 2.400
1622107815.312, lauv-roald, SmartX, 2.200
1622107815.812, lauv-roald, SmartX, 2.400
1622107816.312, lauv-roald, SmartX, 2.400
1622107816.812, lauv-roald, SmartX, 2.200
1622107817.312, lauv-roald, SmartX, 2.400
1622107817.812, lauv-roald, SmartX, 2.000
1622107818.312, lauv-roald, SmartX, 2.400
1622107818.812, lauv-roald, SmartX, 2.400
1622107819.311, lauv-roald, SmartX, 2.200
1622107819.811, lauv-roald, SmartX, 2.600
1622107820.311, lauv-roald, SmartX, 3.400
1622107820.811, lauv-roald, SmartX, 2.400
1622107821.311, lauv-roald, SmartX, 2.200
1622107821.811, lauv-roald, SmartX, 2.200
1622107822.311, lauv-roald, SmartX, 2.400
1622107822.811, lauv-roald, SmartX, 2.400
1622107823.311, lauv-roald, SmartX, 2.400
1622107823.811, lauv-roald, SmartX, 2.400
1622107824.311, lauv-roald, SmartX, 2.400
1622107824.811, lauv-roald, SmartX, 2.200
1622107825.311, lauv-roald, SmartX, 2.400
1622107825.811, lauv-roald, SmartX, 2.200
1622107826.311, lauv-roald, SmartX, 2.400
1622107826.811, lauv-roald, SmartX, 2.000
1622107827.311, lauv-roald, SmartX, 2.600
1622107827.811, lauv-roald, SmartX, 3.200
1622107828.312, lauv-roald, SmartX, 2.800
1622107828.811, lauv-roald, SmartX, 2.200
1622107829.311, lauv-roald, SmartX, 2.400
1622107829.811, lauv-roald, SmartX, 2.400
1622107830.311, lauv-roald, SmartX, 2.400
1622107830.811, lauv-roald, SmartX, 2.400
1622107831.311, lauv-roald, SmartX, 2.400
1622107831.810, lauv-roald, SmartX, 2.400
1622107832.311, lauv-roald, SmartX, 2.400
1622107832.811, lauv-roald, SmartX, 2.800
1622107833.310, lauv-roald, SmartX, 2.400
1622107833.810, lauv-roald, SmartX, 2.400
1622107834.310, lauv-roald, SmartX, 2.400
1622107834.810, lauv-roald, SmartX, 2.600
1622107835.310, lauv-roald, SmartX, 2.200
1622107835.810, lauv-roald, SmartX, 2.600
1622107836.310, lauv-roald, SmartX, 2.800
1622107836.810, lauv-roald, SmartX, 2.800
1622107837.310, lauv-roald, SmartX, 2.800
1622107837.810, lauv-roald, SmartX, 2.600
1622107838.310, lauv-roald, SmartX, 2.400
1622107838.810, lauv-roald, SmartX, 2.400
1622107839.310, lauv-roald, SmartX, 2.200
1622107839.810, lauv-roald, SmartX, 2.400
1622107840.310, lauv-roald, SmartX, 2.400
1622107840.810, lauv-roald, SmartX, 2.600
1622107841.310, lauv-roald, SmartX, 2.600
1622107841.810, lauv-roald, SmartX, 2.200
1622107842.310, lauv-roald, SmartX, 2.200
1622107842.810, lauv-roald, SmartX, 2.400
1622107843.310, lauv-roald, SmartX, 2.600
1622107843.810, lauv-roald, SmartX, 2.400
1622107844.310, lauv-roald, SmartX, 2.200
1622107844.810, lauv-roald, SmartX, 2.000
1622107845.310, lauv-roald, SmartX, 2.200
1622107845.810, lauv-roald, SmartX, 2.000
1622107846.310, lauv-roald, SmartX, 2.400
1622107846.810, lauv-roald, SmartX, 2.400
1622107847.310, lauv-roald, SmartX, 2.200
1622107847.810, lauv-roald, SmartX, 2.200
1622107848.310, lauv-roald, SmartX, 2.600
1622107848.810, lauv-roald, SmartX, 2.400
1622107849.309, lauv-roald, SmartX, 2.200
1622107849.809, lauv-roald, SmartX, 2.200
1622107850.309, lauv-roald, SmartX, 2.400
1622107850.809, lauv-roald, SmartX, 2.200
1622107851.309, lauv-roald, SmartX, 2.200
1622107851.809, lauv-roald, SmartX, 2.200
1622107852.309, lauv-roald, SmartX, 2.200
1622107852.809, lauv-roald, SmartX, 2.400
1622107853.309, lauv-roald, SmartX, 2.200
1622107853.809, lauv-roald, SmartX, 2.400
1622107854.309, lauv-roald, SmartX, 2.000
1622107854.809, lauv-roald, SmartX, 2.200
1622107855.309, lauv-roald, SmartX, 2.200
1622107855.809, lauv-roald, SmartX, 2.400
1622107856.309, lauv-roald, SmartX, 2.200
1622107856.809, lauv-roald, SmartX, 2.200
1622107857.309, lauv-roald, SmartX, 2.400
1622107857.809, lauv-roald, SmartX, 2.400
1622107858.309, lauv-roald, SmartX, 2.400
1622107858.809, lauv-roald, SmartX, 2.200
1622107859.309, lauv-roald, SmartX, 2.600
1622107859.809, lauv-roald, SmartX, 2.200
1622107860.309, lauv-roald, SmartX, 2.400
1622107860.809, lauv-roald, SmartX, 3.000
1622107861.309, lauv-roald, SmartX, 2.400
1622107861.809, lauv-roald, SmartX, 2.200
1622107862.309, lauv-roald, SmartX, 2.800
1622107862.808, lauv-roald, SmartX, 2.200
1622107863.308, lauv-roald, SmartX, 2.400
1622107863.808, lauv-roald, SmartX, 2.200
1622107864.308, lauv-roald, SmartX, 2.000
1622107864.808, lauv-roald, SmartX, 2.800
1622107865.308, lauv-roald, SmartX, 2.600
1622107865.808, lauv-roald, SmartX, 2.200
1622107866.308, lauv-roald, SmartX, 2.200
1622107866.808, lauv-roald, SmartX, 2.200
1622107867.308, lauv-roald, SmartX, 2.400
1622107867.808, lauv-roald, SmartX, 2.400
1622107868.308, lauv-roald, SmartX, 2.200
1622107868.808, lauv-roald, SmartX, 2.200
1622107869.308, lauv-roald, SmartX, 2.400
1622107869.808, lauv-roald, SmartX, 2.200
1622107870.308, lauv-roald, SmartX, 2.200
1622107870.808, lauv-roald, SmartX, 2.200
1622107871.308, lauv-roald, SmartX, 2.600
1622107871.808, lauv-roald, SmartX, 2.000
1622107872.308, lauv-roald, SmartX, 2.200
1622107872.808, lauv-roald, SmartX, 2.600
1622107873.308, lauv-roald, SmartX, 2.400
1622107873.808, lauv-roald, SmartX, 2.600
1622107874.308, lauv-roald, SmartX, 2.200
1622107874.808, lauv-roald, SmartX, 2.200
1622107875.308, lauv-roald, SmartX, 2.400
1622107875.808, lauv-roald, SmartX, 2.400
1622107876.308, lauv-roald, SmartX, 2.200
1622107876.808, lauv-roald, SmartX, 2.400
1622107877.308, lauv-roald, SmartX, 2.200
1622107877.808, lauv-roald, SmartX, 2.400
1622107878.308, lauv-roald, SmartX, 2.600
1622107878.807, lauv-roald, SmartX, 2.000
1622107879.307, lauv-roald, SmartX, 2.200
1622107879.807, lauv-roald, SmartX, 2.400
1622107880.307, lauv-roald, SmartX, 2.400
1622107880.807, lauv-roald, SmartX, 2.000
1622107881.307, lauv-roald, SmartX, 2.200
1622107881.807, lauv-roald, SmartX, 2.200
1622107882.307, lauv-roald, SmartX, 2.400
1622107882.808, lauv-roald, SmartX, 2.600
1622107883.307, lauv-roald, SmartX, 2.000
1622107883.807, lauv-roald, SmartX, 2.000
1622107884.307, lauv-roald, SmartX, 5.000
1622107884.807, lauv-roald, SmartX, 2.800
1622107885.307, lauv-roald, SmartX, 2.800
1622107885.807, lauv-roald, SmartX, 2.200
1622107886.307, lauv-roald, SmartX, 2.600
1622107886.807, lauv-roald, SmartX, 2.400
1622107887.307, lauv-roald, SmartX, 2.400
1622107887.807, lauv-roald, SmartX, 2.200
1622107888.307, lauv-roald, SmartX, 2.000
1622107888.807, lauv-roald, SmartX, 2.400
1622107889.307, lauv-roald, SmartX, 2.600
1622107889.807, lauv-roald, SmartX, 2.600
1622107890.307, lauv-roald, SmartX, 2.400
1622107890.807, lauv-roald, SmartX, 2.800
1622107891.307, lauv-roald, SmartX, 2.200
1622107891.807, lauv-roald, SmartX, 2.400
1622107892.307, lauv-roald, SmartX, 2.200
1622107892.806, lauv-roald, SmartX, 2.400
1622107893.306, lauv-roald, SmartX, 2.400
1622107893.806, lauv-roald, SmartX, 2.400
1622107894.306, lauv-roald, SmartX, 2.400
1622107894.806, lauv-roald, SmartX, 2.400
1622107895.306, lauv-roald, SmartX, 2.400
1622107895.806, lauv-roald, SmartX, 2.200
1622107896.306, lauv-roald, SmartX, 2.400
1622107896.806, lauv-roald, SmartX, 2.600
1622107897.306, lauv-roald, SmartX, 2.600
1622107897.806, lauv-roald, SmartX, 2.200
1622107898.306, lauv-roald, SmartX, 2.800
1622107898.806, lauv-roald, SmartX, 3.000
1622107899.306, lauv-roald, SmartX, 2.800
1622107899.806, lauv-roald, SmartX, 2.600
1622107900.306, lauv-roald, SmartX, 3.800
1622107900.806, lauv-roald, SmartX, 2.800
1622107901.306, lauv-roald, SmartX, 2.600
1622107901.806, lauv-roald, SmartX, 2.600
1622107902.306, lauv-roald, SmartX, 2.400
1622107902.806, lauv-roald, SmartX, 2.400
1622107903.306, lauv-roald, SmartX, 2.200
1622107903.806, lauv-roald, SmartX, 2.600
1622107904.306, lauv-roald, SmartX, 2.200
1622107904.806, lauv-roald, SmartX, 2.400
1622107905.306, lauv-roald, SmartX, 2.200
1622107905.806, lauv-roald, SmartX, 2.200
1622107906.306, lauv-roald, SmartX, 2.400
1622107906.806, lauv-roald, SmartX, 3.000
1622107907.306, lauv-roald, SmartX, 2.400
1622107907.805, lauv-roald, SmartX, 2.200
1622107908.305, lauv-roald, SmartX, 2.600
1622107908.805, lauv-roald, SmartX, 2.400
1622107909.305, lauv-roald, SmartX, 2.200
1622107909.805, lauv-roald, SmartX, 2.400
1622107910.305, lauv-roald, SmartX, 2.400
1622107910.805, lauv-roald, SmartX, 2.400
1622107911.305, lauv-roald, SmartX, 2.400
1622107911.805, lauv-roald, SmartX, 2.800
1622107912.305, lauv-roald, SmartX, 2.800
1622107912.805, lauv-roald, SmartX, 2.400
1622107913.305, lauv-roald, SmartX, 2.400
1622107913.805, lauv-roald, SmartX, 2.600
1622107914.305, lauv-roald, SmartX, 2.400
1622107914.805, lauv-roald, SmartX, 2.800
1622107915.305, lauv-roald, SmartX, 2.600
1622107915.805, lauv-roald, SmartX, 2.200
1622107916.305, lauv-roald, SmartX, 2.600
1622107916.805, lauv-roald, SmartX, 3.000
1622107917.305, lauv-roald, SmartX, 2.200
1622107917.805, lauv-roald, SmartX, 2.200
1622107918.305, lauv-roald, SmartX, 2.600
1622107918.805, lauv-roald, SmartX, 2.400
1622107919.305, lauv-roald, SmartX, 3.400
1622107919.805, lauv-roald, SmartX, 2.800
1622107920.305, lauv-roald, SmartX, 2.600
1622107920.805, lauv-roald, SmartX, 2.600
1622107921.305, lauv-roald, SmartX, 2.200
1622107921.805, lauv-roald, SmartX, 2.600
1622107922.305, lauv-roald, SmartX, 2.800
1622107922.804, lauv-roald, SmartX, 2.600
1622107923.304, lauv-roald, SmartX, 2.200
1622107923.804, lauv-roald, SmartX, 2.200
1622107924.304, lauv-roald, SmartX, 2.800
1622107924.804, lauv-roald, SmartX, 2.400
1622107925.304, lauv-roald, SmartX, 2.400
1622107925.804, lauv-roald, SmartX, 2.400
1622107926.304, lauv-roald, SmartX, 2.400
1622107926.804, lauv-roald, SmartX, 2.800
1622107927.304, lauv-roald, SmartX, 2.600
1622107927.804, lauv-roald, SmartX, 2.600
1622107928.304, lauv-roald, SmartX, 2.600
1622107928.804, lauv-roald, SmartX, 2.200
1622107929.304, lauv-roald, SmartX, 2.600
1622107929.804, lauv-roald, SmartX, 2.400
1622107930.304, lauv-roald, SmartX, 2.600
1622107930.804, lauv-roald, SmartX, 2.400
1622107931.304, lauv-roald, SmartX, 2.600
1622107931.804, lauv-roald, SmartX, 2.400
1622107932.304, lauv-roald, SmartX, 3.000
1622107932.804, lauv-roald, SmartX, 2.600
1622107933.304, lauv-roald, SmartX, 2.600
1622107933.804, lauv-roald, SmartX, 3.000
1622107934.304, lauv-roald, SmartX, 2.400
1622107934.804, lauv-roald, SmartX, 2.600
1622107935.304, lauv-roald, SmartX, 2.800
1622107935.804, lauv-roald, SmartX, 3.200
1622107936.304, lauv-roald, SmartX, 2.600
1622107936.803, lauv-roald, SmartX, 2.400
1622107937.304, lauv-roald, SmartX, 2.400
1622107937.803, lauv-roald, SmartX, 2.800
1622107938.304, lauv-roald, SmartX, 2.200
1622107938.803, lauv-roald, SmartX, 2.200
1622107939.304, lauv-roald, SmartX, 3.000
1622107939.803, lauv-roald, SmartX, 2.400
1622107940.303, lauv-roald, SmartX, 2.800
1622107940.803, lauv-roald, SmartX, 2.800
1622107941.304, lauv-roald, SmartX, 2.600
1622107941.803, lauv-roald, SmartX, 2.800
1622107942.303, lauv-roald, SmartX, 2.400
1622107942.803, lauv-roald, SmartX, 2.600
1622107943.304, lauv-roald, SmartX, 2.400
1622107943.803, lauv-roald, SmartX, 2.400
1622107944.303, lauv-roald, SmartX, 2.600
1622107944.803, lauv-roald, SmartX, 2.600
1622107945.304, lauv-roald, SmartX, 2.400
1622107945.803, lauv-roald, SmartX, 4.400
1622107946.303, lauv-roald, SmartX, 2.400
1622107946.803, lauv-roald, SmartX, 2.200
1622107947.304, lauv-roald, SmartX, 2.600
1622107947.803, lauv-roald, SmartX, 2.400
1622107948.303, lauv-roald, SmartX, 2.000
1622107948.803, lauv-roald, SmartX, 2.800
1622107949.304, lauv-roald, SmartX, 2.600
1622107949.803, lauv-roald, SmartX, 2.400
1622107950.303, lauv-roald, SmartX, 2.400
1622107950.803, lauv-roald, SmartX, 2.600
1622107951.304, lauv-roald, SmartX, 2.600
1622107951.802, lauv-roald, SmartX, 2.600
1622107952.302, lauv-roald, SmartX, 2.400
1622107952.802, lauv-roald, SmartX, 2.600
1622107953.304, lauv-roald, SmartX, 2.600
1622107953.802, lauv-roald, SmartX, 2.400
1622107954.302, lauv-roald, SmartX, 2.600
1622107954.802, lauv-roald, SmartX, 2.800
1622107955.304, lauv-roald, SmartX, 2.800
1622107955.802, lauv-roald, SmartX, 2.600
1622107956.302, lauv-roald, SmartX, 2.800
1622107956.802, lauv-roald, SmartX, 2.800
1622107957.302, lauv-roald, SmartX, 2.400
1622107957.802, lauv-roald, SmartX, 2.600
1622107958.302, lauv-roald, SmartX, 2.400
1622107958.802, lauv-roald, SmartX, 2.200
1622107959.302, lauv-roald, SmartX, 2.600
1622107959.802, lauv-roald, SmartX, 2.200
1622107960.302, lauv-roald, SmartX, 2.200
1622107960.802, lauv-roald, SmartX, 2.400
1622107961.302, lauv-roald, SmartX, 2.400
