timestamp, system, entity , value (µm)
1622117032.881, lauv-roald, Oxygen Sensor, 245.094
1622117033.881, lauv-roald, Oxygen Sensor, 245.330
1622117034.881, lauv-roald, Oxygen Sensor, 246.103
1622117035.881, lauv-roald, Oxygen Sensor, 246.673
1622117036.881, lauv-roald, Oxygen Sensor, 247.289
1622117037.881, lauv-roald, Oxygen Sensor, 247.741
1622117038.881, lauv-roald, Oxygen Sensor, 248.259
1622117039.881, lauv-roald, Oxygen Sensor, 248.797
1622117040.881, lauv-roald, Oxygen Sensor, 249.443
1622117041.881, lauv-roald, Oxygen Sensor, 250.107
1622117042.881, lauv-roald, Oxygen Sensor, 251.314
1622117043.881, lauv-roald, Oxygen Sensor, 252.306
1622117044.881, lauv-roald, Oxygen Sensor, 253.590
1622117045.881, lauv-roald, Oxygen Sensor, 254.922
1622117046.881, lauv-roald, Oxygen Sensor, 255.432
1622117047.881, lauv-roald, Oxygen Sensor, 256.049
1622117048.882, lauv-roald, Oxygen Sensor, 258.164
1622117049.880, lauv-roald, Oxygen Sensor, 258.356
1622117050.881, lauv-roald, Oxygen Sensor, 259.813
1622117051.881, lauv-roald, Oxygen Sensor, 261.218
1622117052.880, lauv-roald, Oxygen Sensor, 261.975
1622117053.881, lauv-roald, Oxygen Sensor, 264.420
1622117054.881, lauv-roald, Oxygen Sensor, 266.601
1622117055.881, lauv-roald, Oxygen Sensor, 266.146
1622117056.880, lauv-roald, Oxygen Sensor, 266.289
1622117057.880, lauv-roald, Oxygen Sensor, 267.458
1622117058.881, lauv-roald, Oxygen Sensor, 270.237
1622117059.880, lauv-roald, Oxygen Sensor, 269.758
1622117060.880, lauv-roald, Oxygen Sensor, 273.393
1622117061.880, lauv-roald, Oxygen Sensor, 272.195
1622117062.880, lauv-roald, Oxygen Sensor, 273.641
1622117063.880, lauv-roald, Oxygen Sensor, 274.186
1622117064.880, lauv-roald, Oxygen Sensor, 276.315
1622117065.880, lauv-roald, Oxygen Sensor, 277.355
1622117066.880, lauv-roald, Oxygen Sensor, 279.456
1622117067.880, lauv-roald, Oxygen Sensor, 280.499
1622117068.880, lauv-roald, Oxygen Sensor, 280.984
1622117069.880, lauv-roald, Oxygen Sensor, 282.854
1622117070.880, lauv-roald, Oxygen Sensor, 283.521
1622117071.880, lauv-roald, Oxygen Sensor, 284.745
1622117072.880, lauv-roald, Oxygen Sensor, 285.647
1622117073.880, lauv-roald, Oxygen Sensor, 286.628
1622117074.880, lauv-roald, Oxygen Sensor, 288.274
1622117075.880, lauv-roald, Oxygen Sensor, 288.724
1622117076.880, lauv-roald, Oxygen Sensor, 290.236
1622117077.880, lauv-roald, Oxygen Sensor, 289.373
1622117078.880, lauv-roald, Oxygen Sensor, 291.606
1622117079.880, lauv-roald, Oxygen Sensor, 291.658
1622117080.880, lauv-roald, Oxygen Sensor, 293.372
1622117081.880, lauv-roald, Oxygen Sensor, 294.169
1622117082.880, lauv-roald, Oxygen Sensor, 291.092
1622117083.879, lauv-roald, Oxygen Sensor, 295.588
1622117084.879, lauv-roald, Oxygen Sensor, 299.075
1622117085.880, lauv-roald, Oxygen Sensor, 300.348
1622117086.879, lauv-roald, Oxygen Sensor, 305.322
