timestamp, system, entity , value (m/s)
1625581195.548, lauv-roald, SmartX, 1501.750
1625581195.550, lauv-roald, DVL, 1512.104
1625581195.753, lauv-roald, DVL, 1512.124
1625581196.048, lauv-roald, SmartX, 1501.860
1625581196.155, lauv-roald, DVL, 1512.164
1625581196.353, lauv-roald, DVL, 1512.192
1625581196.548, lauv-roald, SmartX, 1501.940
1625581196.552, lauv-roald, DVL, 1512.198
1625581196.936, lauv-roald, DVL, 1512.208
1625581197.048, lauv-roald, SmartX, 1502.020
1625581197.136, lauv-roald, DVL, 1512.187
1625581197.336, lauv-roald, DVL, 1512.196
1625581197.548, lauv-roald, SmartX, 1501.950
1625581197.755, lauv-roald, DVL, 1512.181
1625581197.954, lauv-roald, DVL, 1512.185
1625581198.048, lauv-roald, SmartX, 1501.940
1625581198.154, lauv-roald, DVL, 1512.164
1625581198.548, lauv-roald, SmartX, 1501.930
1625581198.556, lauv-roald, DVL, 1512.170
1625581198.762, lauv-roald, DVL, 1512.161
1625581198.952, lauv-roald, DVL, 1512.160
1625581199.048, lauv-roald, SmartX, 1501.890
1625581199.353, lauv-roald, DVL, 1512.126
1625581199.548, lauv-roald, SmartX, 1501.930
1625581199.554, lauv-roald, DVL, 1512.123
1625581199.754, lauv-roald, DVL, 1512.114
1625581200.048, lauv-roald, SmartX, 1501.820
1625581200.152, lauv-roald, DVL, 1512.080
1625581200.350, lauv-roald, DVL, 1512.073
1625581200.548, lauv-roald, SmartX, 1501.880
1625581200.552, lauv-roald, DVL, 1512.071
1625581200.953, lauv-roald, DVL, 1512.029
1625581201.048, lauv-roald, SmartX, 1502.000
1625581201.150, lauv-roald, DVL, 1511.999
1625581201.352, lauv-roald, DVL, 1512.007
1625581201.548, lauv-roald, SmartX, 1502.010
1625581201.753, lauv-roald, DVL, 1512.004
1625581201.952, lauv-roald, DVL, 1512.023
1625581202.048, lauv-roald, SmartX, 1502.000
1625581202.150, lauv-roald, DVL, 1512.027
1625581202.536, lauv-roald, DVL, 1512.035
1625581202.548, lauv-roald, SmartX, 1501.960
1625581202.737, lauv-roald, DVL, 1512.051
1625581202.954, lauv-roald, DVL, 1512.054
1625581203.048, lauv-roald, SmartX, 1501.980
1625581203.352, lauv-roald, DVL, 1512.077
1625581203.548, lauv-roald, SmartX, 1501.960
1625581203.553, lauv-roald, DVL, 1512.073
1625581203.752, lauv-roald, DVL, 1512.076
1625581204.048, lauv-roald, SmartX, 1501.900
1625581204.155, lauv-roald, DVL, 1512.068
1625581204.349, lauv-roald, DVL, 1512.078
1625581204.548, lauv-roald, DVL, 1512.066
1625581204.549, lauv-roald, SmartX, 1501.900
1625581204.951, lauv-roald, DVL, 1512.049
1625581205.047, lauv-roald, SmartX, 1501.830
1625581205.153, lauv-roald, DVL, 1512.033
1625581205.353, lauv-roald, DVL, 1512.035
1625581205.547, lauv-roald, SmartX, 1501.820
1625581205.753, lauv-roald, DVL, 1512.020
1625581205.955, lauv-roald, DVL, 1512.019
1625581206.047, lauv-roald, SmartX, 1501.720
1625581206.155, lauv-roald, DVL, 1512.009
1625581206.548, lauv-roald, SmartX, 1501.680
1625581206.552, lauv-roald, DVL, 1511.962
1625581206.754, lauv-roald, DVL, 1511.956
1625581206.953, lauv-roald, DVL, 1511.929
1625581207.048, lauv-roald, SmartX, 1501.720
1625581207.352, lauv-roald, DVL, 1511.873
1625581207.547, lauv-roald, SmartX, 1501.850
1625581207.553, lauv-roald, DVL, 1511.881
1625581207.755, lauv-roald, DVL, 1511.855
1625581208.047, lauv-roald, SmartX, 1501.820
1625581208.152, lauv-roald, DVL, 1511.830
1625581208.350, lauv-roald, DVL, 1511.830
1625581208.547, lauv-roald, SmartX, 1501.790
1625581208.552, lauv-roald, DVL, 1511.846
1625581208.953, lauv-roald, DVL, 1511.849
1625581209.047, lauv-roald, SmartX, 1501.750
1625581209.154, lauv-roald, DVL, 1511.849
1625581209.354, lauv-roald, DVL, 1511.847
1625581209.547, lauv-roald, SmartX, 1501.710
1625581209.753, lauv-roald, DVL, 1511.828
1625581209.953, lauv-roald, DVL, 1511.834
1625581210.047, lauv-roald, SmartX, 1501.620
1625581210.149, lauv-roald, DVL, 1511.828
1625581210.547, lauv-roald, SmartX, 1501.480
1625581210.554, lauv-roald, DVL, 1511.814
1625581210.749, lauv-roald, DVL, 1511.806
1625581210.955, lauv-roald, DVL, 1511.798
1625581211.047, lauv-roald, SmartX, 1501.520
1625581211.351, lauv-roald, DVL, 1511.736
1625581211.547, lauv-roald, SmartX, 1501.480
1625581211.553, lauv-roald, DVL, 1511.711
1625581211.755, lauv-roald, DVL, 1511.679
1625581212.047, lauv-roald, SmartX, 1501.510
1625581212.154, lauv-roald, DVL, 1511.648
1625581212.354, lauv-roald, DVL, 1511.639
1625581212.547, lauv-roald, SmartX, 1501.490
1625581212.555, lauv-roald, DVL, 1511.624
1625581212.954, lauv-roald, DVL, 1511.620
1625581213.047, lauv-roald, SmartX, 1501.460
1625581213.153, lauv-roald, DVL, 1511.603
1625581213.362, lauv-roald, DVL, 1511.603
1625581213.547, lauv-roald, SmartX, 1501.450
1625581213.753, lauv-roald, DVL, 1511.577
1625581213.953, lauv-roald, DVL, 1511.578
1625581214.047, lauv-roald, SmartX, 1501.460
1625581214.153, lauv-roald, DVL, 1511.563
1625581214.547, lauv-roald, SmartX, 1501.430
1625581214.555, lauv-roald, DVL, 1511.546
1625581214.753, lauv-roald, DVL, 1511.543
1625581214.953, lauv-roald, DVL, 1511.549
1625581215.047, lauv-roald, SmartX, 1501.380
1625581215.354, lauv-roald, DVL, 1511.536
1625581215.547, lauv-roald, SmartX, 1501.390
1625581215.557, lauv-roald, DVL, 1511.521
1625581215.754, lauv-roald, DVL, 1511.522
1625581216.047, lauv-roald, SmartX, 1501.390
1625581216.152, lauv-roald, DVL, 1511.483
1625581216.353, lauv-roald, DVL, 1511.491
1625581216.547, lauv-roald, SmartX, 1501.320
1625581216.555, lauv-roald, DVL, 1511.475
1625581216.953, lauv-roald, DVL, 1511.462
1625581217.047, lauv-roald, SmartX, 1501.350
1625581217.153, lauv-roald, DVL, 1511.452
1625581217.354, lauv-roald, DVL, 1511.446
1625581217.547, lauv-roald, SmartX, 1501.360
1625581217.756, lauv-roald, DVL, 1511.414
1625581217.951, lauv-roald, DVL, 1511.414
1625581218.047, lauv-roald, SmartX, 1501.420
1625581218.154, lauv-roald, DVL, 1511.389
1625581218.546, lauv-roald, SmartX, 1501.380
1625581218.553, lauv-roald, DVL, 1511.393
1625581218.753, lauv-roald, DVL, 1511.384
1625581218.951, lauv-roald, DVL, 1511.393
1625581219.047, lauv-roald, SmartX, 1501.320
1625581219.350, lauv-roald, DVL, 1511.393
1625581219.547, lauv-roald, SmartX, 1501.220
1625581219.552, lauv-roald, DVL, 1511.377
1625581219.753, lauv-roald, DVL, 1511.373
1625581220.047, lauv-roald, SmartX, 1501.190
1625581220.153, lauv-roald, DVL, 1511.333
1625581220.354, lauv-roald, DVL, 1511.332
1625581220.546, lauv-roald, SmartX, 1501.190
1625581220.554, lauv-roald, DVL, 1511.319
1625581220.949, lauv-roald, DVL, 1511.280
1625581221.046, lauv-roald, SmartX, 1501.260
1625581221.152, lauv-roald, DVL, 1511.265
1625581221.348, lauv-roald, DVL, 1511.239
1625581221.546, lauv-roald, SmartX, 1501.320
1625581221.754, lauv-roald, DVL, 1511.222
1625581221.955, lauv-roald, DVL, 1511.223
1625581222.046, lauv-roald, SmartX, 1501.510
1625581222.151, lauv-roald, DVL, 1511.213
1625581222.546, lauv-roald, SmartX, 1501.670
1625581222.554, lauv-roald, DVL, 1511.245
1625581222.754, lauv-roald, DVL, 1511.265
1625581222.949, lauv-roald, DVL, 1511.279
1625581223.046, lauv-roald, SmartX, 1501.610
1625581223.354, lauv-roald, DVL, 1511.350
1625581223.546, lauv-roald, SmartX, 1501.530
1625581223.551, lauv-roald, DVL, 1511.399
1625581223.755, lauv-roald, DVL, 1511.420
1625581224.046, lauv-roald, SmartX, 1501.490
1625581224.153, lauv-roald, DVL, 1511.465
1625581224.353, lauv-roald, DVL, 1511.498
1625581224.546, lauv-roald, SmartX, 1501.480
1625581224.555, lauv-roald, DVL, 1511.495
1625581224.955, lauv-roald, DVL, 1511.514
1625581225.046, lauv-roald, SmartX, 1501.530
1625581225.154, lauv-roald, DVL, 1511.490
1625581225.354, lauv-roald, DVL, 1511.501
1625581225.546, lauv-roald, SmartX, 1501.620
1625581225.753, lauv-roald, DVL, 1511.510
1625581225.954, lauv-roald, DVL, 1511.515
1625581226.046, lauv-roald, SmartX, 1501.750
1625581226.154, lauv-roald, DVL, 1511.503
1625581226.546, lauv-roald, SmartX, 1501.770
1625581226.549, lauv-roald, DVL, 1511.571
1625581226.751, lauv-roald, DVL, 1511.593
1625581226.953, lauv-roald, DVL, 1511.625
1625581227.046, lauv-roald, SmartX, 1501.730
1625581227.356, lauv-roald, DVL, 1511.700
1625581227.546, lauv-roald, SmartX, 1501.730
1625581227.552, lauv-roald, DVL, 1511.748
1625581227.751, lauv-roald, DVL, 1511.787
1625581228.046, lauv-roald, SmartX, 1501.790
1625581228.151, lauv-roald, DVL, 1511.843
1625581228.353, lauv-roald, DVL, 1511.873
1625581228.546, lauv-roald, SmartX, 1501.760
1625581228.557, lauv-roald, DVL, 1511.898
1625581228.953, lauv-roald, DVL, 1511.936
1625581229.046, lauv-roald, SmartX, 1501.670
1625581229.152, lauv-roald, DVL, 1511.957
1625581229.353, lauv-roald, DVL, 1511.961
1625581229.545, lauv-roald, SmartX, 1501.730
1625581229.752, lauv-roald, DVL, 1511.986
1625581229.951, lauv-roald, DVL, 1511.998
1625581230.046, lauv-roald, SmartX, 1501.780
1625581230.150, lauv-roald, DVL, 1511.979
1625581230.546, lauv-roald, SmartX, 1501.780
1625581230.551, lauv-roald, DVL, 1511.968
1625581230.752, lauv-roald, DVL, 1511.990
1625581230.955, lauv-roald, DVL, 1511.979
1625581231.046, lauv-roald, SmartX, 1501.800
1625581231.352, lauv-roald, DVL, 1511.993
1625581231.546, lauv-roald, SmartX, 1501.830
1625581231.554, lauv-roald, DVL, 1512.010
1625581231.752, lauv-roald, DVL, 1512.008
1625581232.046, lauv-roald, SmartX, 1501.860
1625581232.150, lauv-roald, DVL, 1512.002
1625581232.352, lauv-roald, DVL, 1512.021
1625581232.546, lauv-roald, SmartX, 1501.880
1625581232.553, lauv-roald, DVL, 1512.035
1625581232.953, lauv-roald, DVL, 1512.041
1625581233.045, lauv-roald, SmartX, 1501.890
1625581233.154, lauv-roald, DVL, 1512.050
1625581233.355, lauv-roald, DVL, 1512.064
1625581233.545, lauv-roald, SmartX, 1501.900
1625581233.749, lauv-roald, DVL, 1512.074
1625581233.949, lauv-roald, DVL, 1512.071
1625581234.045, lauv-roald, SmartX, 1501.900
1625581234.152, lauv-roald, DVL, 1512.067
1625581234.545, lauv-roald, SmartX, 1501.920
1625581234.550, lauv-roald, DVL, 1512.081
1625581234.754, lauv-roald, DVL, 1512.090
1625581234.953, lauv-roald, DVL, 1512.111
1625581235.045, lauv-roald, SmartX, 1501.910
1625581235.354, lauv-roald, DVL, 1512.088
1625581235.545, lauv-roald, SmartX, 1501.930
1625581235.551, lauv-roald, DVL, 1512.092
1625581235.752, lauv-roald, DVL, 1512.091
1625581236.045, lauv-roald, SmartX, 1501.880
1625581236.148, lauv-roald, DVL, 1512.077
1625581236.350, lauv-roald, DVL, 1512.090
1625581236.545, lauv-roald, SmartX, 1501.880
1625581236.556, lauv-roald, DVL, 1512.105
1625581236.948, lauv-roald, DVL, 1512.093
1625581237.045, lauv-roald, SmartX, 1501.870
1625581237.150, lauv-roald, DVL, 1512.088
1625581237.341, lauv-roald, DVL, 1512.106
1625581237.545, lauv-roald, SmartX, 1501.850
1625581237.750, lauv-roald, DVL, 1512.080
1625581237.951, lauv-roald, DVL, 1512.095
1625581238.045, lauv-roald, SmartX, 1501.830
1625581238.157, lauv-roald, DVL, 1512.089
1625581238.545, lauv-roald, SmartX, 1501.810
1625581238.552, lauv-roald, DVL, 1512.076
1625581238.752, lauv-roald, DVL, 1512.096
1625581238.951, lauv-roald, DVL, 1512.093
1625581239.045, lauv-roald, SmartX, 1501.800
1625581239.354, lauv-roald, DVL, 1512.070
1625581239.545, lauv-roald, SmartX, 1501.770
1625581239.553, lauv-roald, DVL, 1512.072
1625581239.754, lauv-roald, DVL, 1512.071
1625581240.045, lauv-roald, SmartX, 1501.800
1625581240.154, lauv-roald, DVL, 1512.063
1625581240.353, lauv-roald, DVL, 1512.058
1625581240.545, lauv-roald, SmartX, 1501.800
1625581240.554, lauv-roald, DVL, 1512.038
1625581240.956, lauv-roald, DVL, 1512.045
1625581241.045, lauv-roald, SmartX, 1501.800
1625581241.154, lauv-roald, DVL, 1512.030
1625581241.355, lauv-roald, DVL, 1512.039
1625581241.545, lauv-roald, SmartX, 1501.810
1625581241.754, lauv-roald, DVL, 1512.034
1625581241.954, lauv-roald, DVL, 1512.045
1625581242.045, lauv-roald, SmartX, 1501.760
1625581242.155, lauv-roald, DVL, 1512.030
1625581242.545, lauv-roald, SmartX, 1501.800
1625581242.561, lauv-roald, DVL, 1512.038
1625581242.755, lauv-roald, DVL, 1512.062
1625581242.950, lauv-roald, DVL, 1512.057
1625581243.045, lauv-roald, SmartX, 1501.800
1625581243.355, lauv-roald, DVL, 1512.043
1625581243.545, lauv-roald, SmartX, 1501.790
1625581243.554, lauv-roald, DVL, 1512.054
1625581243.751, lauv-roald, DVL, 1512.049
1625581244.045, lauv-roald, SmartX, 1501.780
1625581244.155, lauv-roald, DVL, 1512.051
1625581244.347, lauv-roald, DVL, 1512.068
1625581244.545, lauv-roald, SmartX, 1501.770
1625581244.554, lauv-roald, DVL, 1512.063
1625581244.953, lauv-roald, DVL, 1512.062
1625581245.045, lauv-roald, SmartX, 1501.740
1625581245.153, lauv-roald, DVL, 1512.074
1625581245.352, lauv-roald, DVL, 1512.060
1625581245.545, lauv-roald, SmartX, 1501.730
1625581245.749, lauv-roald, DVL, 1512.034
1625581245.950, lauv-roald, DVL, 1512.038
1625581246.045, lauv-roald, SmartX, 1501.750
1625581246.156, lauv-roald, DVL, 1512.005
1625581246.545, lauv-roald, SmartX, 1501.730
1625581246.552, lauv-roald, DVL, 1511.997
1625581246.747, lauv-roald, DVL, 1511.995
1625581246.953, lauv-roald, DVL, 1511.990
1625581247.045, lauv-roald, SmartX, 1501.720
1625581247.349, lauv-roald, DVL, 1511.983
1625581247.545, lauv-roald, SmartX, 1501.680
1625581247.547, lauv-roald, DVL, 1511.980
1625581247.751, lauv-roald, DVL, 1511.985
1625581248.044, lauv-roald, SmartX, 1501.670
1625581248.149, lauv-roald, DVL, 1511.972
1625581248.352, lauv-roald, DVL, 1511.980
1625581248.544, lauv-roald, SmartX, 1501.670
1625581248.548, lauv-roald, DVL, 1511.977
1625581248.951, lauv-roald, DVL, 1511.956
1625581249.044, lauv-roald, SmartX, 1501.700
1625581249.153, lauv-roald, DVL, 1511.953
1625581249.352, lauv-roald, DVL, 1511.937
1625581249.544, lauv-roald, SmartX, 1501.760
1625581249.751, lauv-roald, DVL, 1511.923
1625581249.953, lauv-roald, DVL, 1511.918
1625581250.044, lauv-roald, SmartX, 1501.710
1625581250.150, lauv-roald, DVL, 1511.916
1625581250.544, lauv-roald, SmartX, 1501.680
1625581250.551, lauv-roald, DVL, 1511.920
1625581250.749, lauv-roald, DVL, 1511.952
1625581250.953, lauv-roald, DVL, 1511.963
1625581251.044, lauv-roald, SmartX, 1501.610
1625581251.352, lauv-roald, DVL, 1511.960
1625581251.544, lauv-roald, SmartX, 1501.710
1625581251.553, lauv-roald, DVL, 1511.967
1625581251.749, lauv-roald, DVL, 1511.950
1625581252.044, lauv-roald, SmartX, 1501.690
1625581252.156, lauv-roald, DVL, 1511.930
1625581252.346, lauv-roald, DVL, 1511.934
1625581252.544, lauv-roald, SmartX, 1501.690
1625581252.553, lauv-roald, DVL, 1511.929
1625581252.951, lauv-roald, DVL, 1511.921
1625581253.044, lauv-roald, SmartX, 1501.660
1625581253.153, lauv-roald, DVL, 1511.919
1625581253.354, lauv-roald, DVL, 1511.939
1625581253.544, lauv-roald, SmartX, 1501.590
1625581253.752, lauv-roald, DVL, 1511.945
1625581253.954, lauv-roald, DVL, 1511.962
1625581254.044, lauv-roald, SmartX, 1501.500
1625581254.149, lauv-roald, DVL, 1511.953
1625581254.544, lauv-roald, SmartX, 1501.350
1625581254.551, lauv-roald, DVL, 1511.940
1625581254.754, lauv-roald, DVL, 1511.937
1625581254.950, lauv-roald, DVL, 1511.929
1625581255.044, lauv-roald, SmartX, 1501.500
1625581255.351, lauv-roald, DVL, 1511.871
1625581255.544, lauv-roald, SmartX, 1501.560
1625581255.553, lauv-roald, DVL, 1511.851
1625581255.749, lauv-roald, DVL, 1511.802
1625581256.044, lauv-roald, SmartX, 1501.490
1625581256.154, lauv-roald, DVL, 1511.704
1625581256.348, lauv-roald, DVL, 1511.718
1625581256.544, lauv-roald, SmartX, 1501.490
1625581256.552, lauv-roald, DVL, 1511.727
1625581256.954, lauv-roald, DVL, 1511.730
1625581257.044, lauv-roald, SmartX, 1501.530
1625581257.158, lauv-roald, DVL, 1511.730
1625581257.354, lauv-roald, DVL, 1511.750
1625581257.544, lauv-roald, SmartX, 1501.500
1625581257.751, lauv-roald, DVL, 1511.746
1625581257.951, lauv-roald, DVL, 1511.751
1625581258.044, lauv-roald, SmartX, 1501.460
1625581258.150, lauv-roald, DVL, 1511.744
1625581258.544, lauv-roald, SmartX, 1501.400
1625581258.553, lauv-roald, DVL, 1511.753
1625581258.755, lauv-roald, DVL, 1511.748
1625581258.950, lauv-roald, DVL, 1511.744
1625581259.044, lauv-roald, SmartX, 1501.450
1625581259.355, lauv-roald, DVL, 1511.734
1625581259.544, lauv-roald, SmartX, 1501.360
1625581259.553, lauv-roald, DVL, 1511.717
1625581259.749, lauv-roald, DVL, 1511.715
1625581260.044, lauv-roald, SmartX, 1501.370
1625581260.154, lauv-roald, DVL, 1511.682
1625581260.350, lauv-roald, DVL, 1511.701
1625581260.544, lauv-roald, SmartX, 1501.360
1625581260.549, lauv-roald, DVL, 1511.698
1625581260.949, lauv-roald, DVL, 1511.672
1625581261.044, lauv-roald, SmartX, 1501.370
1625581261.154, lauv-roald, DVL, 1511.668
1625581261.350, lauv-roald, DVL, 1511.658
1625581261.543, lauv-roald, SmartX, 1501.360
1625581261.750, lauv-roald, DVL, 1511.656
1625581261.951, lauv-roald, DVL, 1511.647
1625581262.044, lauv-roald, SmartX, 1501.410
1625581262.154, lauv-roald, DVL, 1511.639
1625581262.544, lauv-roald, SmartX, 1501.360
1625581262.549, lauv-roald, DVL, 1511.646
1625581262.750, lauv-roald, DVL, 1511.647
1625581262.951, lauv-roald, DVL, 1511.638
1625581263.044, lauv-roald, SmartX, 1501.400
1625581263.355, lauv-roald, DVL, 1511.619
1625581263.544, lauv-roald, SmartX, 1501.510
1625581263.552, lauv-roald, DVL, 1511.647
1625581263.754, lauv-roald, DVL, 1511.635
1625581264.043, lauv-roald, SmartX, 1501.500
1625581264.155, lauv-roald, DVL, 1511.630
1625581264.350, lauv-roald, DVL, 1511.673
1625581264.544, lauv-roald, SmartX, 1501.350
1625581264.549, lauv-roald, DVL, 1511.680
1625581264.949, lauv-roald, DVL, 1511.720
1625581265.043, lauv-roald, SmartX, 1501.420
1625581265.155, lauv-roald, DVL, 1511.735
1625581265.353, lauv-roald, DVL, 1511.736
1625581265.543, lauv-roald, SmartX, 1501.400
1625581265.753, lauv-roald, DVL, 1511.715
1625581265.952, lauv-roald, DVL, 1511.715
1625581266.043, lauv-roald, SmartX, 1501.370
1625581266.154, lauv-roald, DVL, 1511.691
1625581266.543, lauv-roald, SmartX, 1501.480
1625581266.556, lauv-roald, DVL, 1511.688
1625581266.752, lauv-roald, DVL, 1511.687
1625581266.954, lauv-roald, DVL, 1511.689
1625581267.043, lauv-roald, SmartX, 1501.480
1625581267.355, lauv-roald, DVL, 1511.675
1625581267.543, lauv-roald, SmartX, 1501.460
1625581267.551, lauv-roald, DVL, 1511.675
1625581267.753, lauv-roald, DVL, 1511.686
1625581268.043, lauv-roald, SmartX, 1501.490
1625581268.147, lauv-roald, DVL, 1511.686
1625581268.351, lauv-roald, DVL, 1511.702
1625581268.543, lauv-roald, SmartX, 1501.530
1625581268.552, lauv-roald, DVL, 1511.706
1625581268.952, lauv-roald, DVL, 1511.707
1625581269.043, lauv-roald, SmartX, 1501.470
1625581269.152, lauv-roald, DVL, 1511.705
1625581269.353, lauv-roald, DVL, 1511.737
1625581269.543, lauv-roald, SmartX, 1501.490
1625581269.751, lauv-roald, DVL, 1511.729
1625581269.949, lauv-roald, DVL, 1511.733
1625581270.043, lauv-roald, SmartX, 1501.500
1625581270.152, lauv-roald, DVL, 1511.738
1625581270.543, lauv-roald, SmartX, 1501.500
1625581270.552, lauv-roald, DVL, 1511.740
1625581270.750, lauv-roald, DVL, 1511.754
1625581270.951, lauv-roald, DVL, 1511.753
1625581271.043, lauv-roald, SmartX, 1501.480
1625581271.353, lauv-roald, DVL, 1511.751
1625581271.543, lauv-roald, SmartX, 1501.460
1625581271.554, lauv-roald, DVL, 1511.761
1625581271.755, lauv-roald, DVL, 1511.774
1625581272.043, lauv-roald, SmartX, 1501.450
1625581272.149, lauv-roald, DVL, 1511.764
1625581272.352, lauv-roald, DVL, 1511.783
1625581272.543, lauv-roald, SmartX, 1501.450
1625581272.553, lauv-roald, DVL, 1511.779
1625581272.952, lauv-roald, DVL, 1511.762
1625581273.043, lauv-roald, SmartX, 1501.480
1625581273.153, lauv-roald, DVL, 1511.762
